# Values[k3].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	[s]	[cs]	[l2]	[sa]	[sb]	
1.21623	0.00239707	0.00239601	0.00239601	0.133825	0.000106937	403.625	1.94757	9.78956	9.78956	9.78956	
1.19946	0.00239707	0.00239601	0.00239601	0.133825	0.000107377	404.507	1.9748	8.7646	8.7646	8.7646	
1.10328	0.00239707	0.00239601	0.00239601	0.133825	0.000103696	435.469	2.14695	10.0403	10.0403	10.0403	
1.16102	0.00239707	0.00239601	0.00239601	0.133825	0.000167172	263.732	2.04018	13.5835	13.5835	13.5835	
1.20091	0.00239707	0.00239601	0.00239601	0.133825	9.03063e-05	480.709	1.97242	13.8077	13.8077	13.8077	
1.1331	0.00239707	0.00239601	0.00239601	0.133825	8.4261e-05	529.205	2.09044	16.9249	16.9249	16.9249	
1.11701	0.00239707	0.00239601	0.00239601	0.133825	0.000139883	320.928	2.12056	8.49653	8.49653	8.49653	
1.08148	0.00239707	0.00239601	0.00239601	0.133825	0.000188483	241.875	2.19023	8.97265	8.97265	8.97265	
1.21835	0.00239707	0.00239601	0.00239601	0.133825	8.04831e-05	535.872	1.94417	11.6781	11.6781	11.6781	
1.11648	0.00239707	0.00239601	0.00239601	0.133825	0.000202852	221.356	2.12156	7.73057	7.73057	7.73057	
1.08067	0.00239707	0.00239601	0.00239601	0.133825	0.000205734	221.672	2.19186	9.65649	9.65649	9.65649	
1.11067	0.00239707	0.00239601	0.00239601	0.133825	0.000115171	390.841	2.13266	8.32487	8.32487	8.32487	
1.14688	0.00239707	0.00239601	0.00239601	0.133825	9.50698e-05	466.398	2.06534	10.0136	10.0136	10.0136	
1.03801	0.00239707	0.00239601	0.00239601	0.133825	8.11756e-05	572.912	2.28196	12.8735	12.8735	12.8735	
1.08693	0.00239707	0.00239601	0.00239601	0.133825	0.000124592	365.025	2.17924	18.4509	18.4509	18.4509	
1.08827	0.00239707	0.00239601	0.00239601	0.133825	0.000143951	315.748	2.17655	12.6182	12.6182	12.6182	
1.03814	0.00239707	0.00239601	0.00239601	0.133825	0.000104154	446.491	2.28168	9.12345	9.12345	9.12345	
1.08792	0.00239707	0.00239601	0.00239601	0.133825	0.000108339	419.604	2.17726	10.4084	10.4084	10.4084	
1.18079	0.00239707	0.00239601	0.00239601	0.133825	8.96643e-05	487.899	2.00603	16.5574	16.5574	16.5574	
1.18085	0.00239707	0.00239601	0.00239601	0.133825	7.26761e-05	601.933	2.00592	17.0537	17.0537	17.0537	
1.08131	0.00239707	0.00239601	0.00239601	0.133825	0.000105566	431.887	2.19057	8.87428	8.87428	8.87428	
1.09876	0.00239707	0.00239601	0.00239601	0.133825	0.000206183	219.439	2.15578	7.5332	7.5332	7.5332	
1.03575	0.00239707	0.00239601	0.00239601	0.133825	0.000151179	307.953	2.28693	11.042	11.042	11.042	
1.02994	0.00239707	0.00239601	0.00239601	0.133825	8.04301e-05	580.444	2.29983	13.1418	13.1418	13.1418	
1.19375	0.00239707	0.00239601	0.00239601	0.133825	0.000195216	222.979	1.98424	11.114	11.114	11.114	
1.09868	0.00239707	0.00239601	0.00239601	0.133825	6.64128e-05	681.289	2.15594	15.9305	15.9305	15.9305	
1.00922	0.00239707	0.00239601	0.00239601	0.133825	8.00347e-05	589.211	2.34704	11.9139	11.9139	11.9139	
1.07685	0.00239707	0.00239601	0.00239601	0.133825	9.29179e-05	491.652	2.19964	10.0916	10.0916	10.0916	
1.06384	0.00239707	0.00239601	0.00239601	0.133825	0.000196713	233.6	2.22654	12.1372	12.1372	12.1372	
1.24393	0.00239707	0.00239601	0.00239601	0.133825	0.000206601	206.817	1.90418	11.7485	11.7485	11.7485	
1.11082	0.00239707	0.00239601	0.00239601	0.133825	0.000100306	448.734	2.13237	17.0516	17.0516	17.0516	
1.17513	0.00239707	0.00239601	0.00239601	0.133825	6.08556e-05	720.455	2.01568	17.2196	17.2196	17.2196	
1.02479	0.00239707	0.00239601	0.00239601	0.133825	0.000330859	141.452	2.31139	7.15107	7.15107	7.15107	
1.05291	0.00239707	0.00239601	0.00239601	0.133825	0.000134352	343.749	2.24965	9.14837	9.14837	9.14837	
1.02604	0.00239707	0.00239601	0.00239601	0.133825	0.000296685	157.65	2.30857	7.26607	7.26607	7.26607	
1.11061	0.00239707	0.00239601	0.00239601	0.133825	0.000159267	282.638	2.13279	8.3648	8.3648	8.3648	
