# Values[k1].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	
1.2	0.0011986	0.0011982	0.0011982	0.0671305	21.218	
1.234	0.00123256	0.00123215	0.00123215	0.0690325	21.8192	
1.268	0.00126652	0.0012661	0.0012661	0.0709346	22.4204	
1.302	0.00130048	0.00130005	0.00130005	0.0728366	23.0216	
1.336	0.00133444	0.001334	0.001334	0.0747386	23.6227	
1.37	0.0013684	0.00136795	0.00136795	0.0766407	24.2239	
1.404	0.00140236	0.0014019	0.0014019	0.0785427	24.8251	
1.438	0.00143632	0.00143585	0.00143585	0.0804447	25.4263	
1.472	0.00147028	0.0014698	0.0014698	0.0823468	26.0275	
1.506	0.00150424	0.00150374	0.00150374	0.0842488	26.6286	
1.54	0.00153821	0.00153769	0.00153769	0.0861508	27.2298	
1.574	0.00157217	0.00157164	0.00157164	0.0880529	27.831	
1.608	0.00160613	0.00160559	0.00160559	0.0899549	28.4322	
1.642	0.00164009	0.00163954	0.00163954	0.0918569	29.0333	
1.676	0.00167405	0.00167349	0.00167349	0.0937589	29.6345	
1.71	0.00170801	0.00170744	0.00170744	0.095661	30.2357	
1.744	0.00174197	0.00174139	0.00174139	0.097563	30.8369	
1.778	0.00177593	0.00177534	0.00177534	0.099465	31.4381	
1.812	0.00180989	0.00180929	0.00180929	0.101367	32.0392	
1.846	0.00184385	0.00184323	0.00184323	0.103269	32.6404	
1.88	0.00187781	0.00187718	0.00187718	0.105171	33.2416	
1.914	0.00191177	0.00191113	0.00191113	0.107073	33.8428	
1.948	0.00194573	0.00194508	0.00194508	0.108975	34.4439	
1.982	0.00197969	0.00197903	0.00197903	0.110877	35.0451	
2.016	0.00201365	0.00201298	0.00201298	0.112779	35.6463	
2.05	0.00204761	0.00204693	0.00204693	0.114681	36.2475	
2.084	0.00208157	0.00208088	0.00208088	0.116583	36.8487	
2.118	0.00211553	0.00211483	0.00211483	0.118485	37.4498	
2.152	0.00214949	0.00214878	0.00214878	0.120387	38.051	
