# Values[kd1].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	
0.111	0.00239734	0.0023968	0.0023968	0.134703	42.5759	
0.11322	0.00239733	0.00239679	0.00239679	0.134686	42.5703	
0.11544	0.00239733	0.00239677	0.00239677	0.134668	42.5647	
0.11766	0.00239732	0.00239676	0.00239676	0.13465	42.5591	
0.11988	0.00239732	0.00239674	0.00239674	0.134633	42.5535	
0.1221	0.00239731	0.00239673	0.00239673	0.134615	42.548	
0.12432	0.0023973	0.00239671	0.00239671	0.134597	42.5424	
0.12654	0.0023973	0.00239669	0.00239669	0.13458	42.5368	
0.12876	0.00239729	0.00239668	0.00239668	0.134562	42.5312	
0.13098	0.00239729	0.00239666	0.00239666	0.134544	42.5256	
