# Values[k2].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	
18.558	0.0023972	0.00239641	0.00239641	0.128109	42.4544	
18.584	0.0023972	0.00239641	0.00239641	0.127931	42.4549	
18.61	0.0023972	0.00239641	0.00239641	0.127754	42.4554	
18.636	0.0023972	0.00239641	0.00239641	0.127577	42.456	
18.662	0.0023972	0.00239641	0.00239641	0.127401	42.4565	
18.688	0.0023972	0.00239641	0.00239641	0.127226	42.457	
18.714	0.0023972	0.00239641	0.00239641	0.12705	42.4575	
18.74	0.0023972	0.00239641	0.00239641	0.126876	42.4581	
18.766	0.0023972	0.00239641	0.00239641	0.126701	42.4586	
18.792	0.0023972	0.00239641	0.00239641	0.126528	42.4591	
18.818	0.0023972	0.00239641	0.00239641	0.126354	42.4596	
18.844	0.0023972	0.00239641	0.00239641	0.126182	42.4601	
18.87	0.0023972	0.00239641	0.00239641	0.126009	42.4606	
18.896	0.0023972	0.00239641	0.00239641	0.125837	42.4611	
18.922	0.0023972	0.00239641	0.00239641	0.125666	42.4617	
18.948	0.0023972	0.00239641	0.00239641	0.125495	42.4622	
18.974	0.0023972	0.00239641	0.00239641	0.125325	42.4627	
19	0.0023972	0.00239641	0.00239641	0.125155	42.4632	
